flow_id,flow_signal_time,flow_i,side,frozen_flow_signed12_atr,trigger_rule,trigger_time,trigger_i,trigger_level,entry,entry_atr,delay_bars,delay_hours
1360,2023-05-07 08:45:00+00:00,128316,1,1.0301921317474627,EXTREME4_COLOR,2023-05-07 09:15:00+00:00,128318,28800.7,28848.3,55.6857142857147,2,0.5
1361,2023-05-07 23:30:00+00:00,128375,-1,8.841118365980272,EXTREME4_COLOR,2023-05-08 10:00:00+00:00,128417,27925.8,27889.6,125.84285714285683,42,10.5
1362,2023-05-08 11:30:00+00:00,128423,-1,2.742555919646689,EXTREME4_COLOR,2023-05-08 15:00:00+00:00,128437,27973.1,27912.3,111.39285714285766,14,3.5
1363,2023-05-08 23:30:00+00:00,128471,-1,0.0356966606349562,EXTREME4_COLOR,2023-05-09 01:30:00+00:00,128479,27732.3,27649.0,78.02857142857127,8,2.0
1364,2023-05-09 12:15:00+00:00,128522,-1,-0.0140788415124697,EXTREME4_COLOR,2023-05-09 17:00:00+00:00,128541,27695.0,27622.7,132.22142857142848,19,4.75
1365,2023-05-10 00:15:00+00:00,128570,-1,0.963416292669706,EXTREME4_COLOR,2023-05-10 03:45:00+00:00,128584,27708.0,27668.8,63.58571428571486,14,3.5
1367,2023-05-11 01:00:00+00:00,128669,1,-2.28604329801935,EXTREME4_COLOR,2023-05-11 03:15:00+00:00,128678,27382.4,27431.1,73.77857142857205,9,2.25
1368,2023-05-11 13:00:00+00:00,128717,-1,3.302028896403343,EXTREME4_COLOR,2023-05-11 15:45:00+00:00,128728,27212.8,27166.3,177.9142857142859,11,2.75
1369,2023-05-12 01:30:00+00:00,128767,-1,5.220184234124055,EXTREME4_COLOR,2023-05-12 04:45:00+00:00,128780,26670.0,26644.6,99.67857142857169,13,3.25
1370,2023-05-12 14:45:00+00:00,128820,1,4.768791627021863,EXTREME4_COLOR,2023-05-13 02:30:00+00:00,128867,26783.2,26795.5,75.23571428571424,47,11.75
1371,2023-05-13 02:45:00+00:00,128868,1,0.1762495302518039,EXTREME4_COLOR,2023-05-13 06:15:00+00:00,128882,26720.1,26737.7,46.349999999999845,14,3.5
1372,2023-05-13 14:45:00+00:00,128916,1,0.2809312638580705,EXTREME4_COLOR,2023-05-13 16:30:00+00:00,128923,26770.3,26806.3,48.97142857142847,7,1.75
1373,2023-05-14 02:45:00+00:00,128964,1,1.826612555047045,EXTREME4_COLOR,2023-05-14 04:45:00+00:00,128972,26809.2,26813.1,45.66428571428566,8,2.0
1374,2023-05-14 15:00:00+00:00,129013,-1,-1.4768463073852398,EXTREME4_COLOR,2023-05-14 21:00:00+00:00,129037,26943.8,26925.7,54.257142857143016,24,6.0
1375,2023-05-15 03:00:00+00:00,129061,1,2.2227402227402324,EXTREME4_COLOR,2023-05-15 07:45:00+00:00,129080,27385.2,27398.6,86.12142857142888,19,4.75
1376,2023-05-15 17:00:00+00:00,129117,-1,4.188235294117634,EXTREME4_COLOR,2023-05-15 17:15:00+00:00,129118,27649.0,27486.8,120.32142857142857,1,0.25
1377,2023-05-16 06:00:00+00:00,129169,1,0.3395045632333502,EXTREME4_COLOR,2023-05-16 10:00:00+00:00,129185,27059.2,27088.8,65.31428571428582,16,4.0
1378,2023-05-17 01:30:00+00:00,129247,-1,7.152173913043514,EXTREME4_COLOR,2023-05-17 10:30:00+00:00,129283,26879.9,26873.1,62.82142857142935,36,9.0
1379,2023-05-17 14:00:00+00:00,129297,-1,-7.321269058986632,EXTREME4_COLOR,2023-05-17 18:30:00+00:00,129315,27166.8,27097.4,96.2357142857145,18,4.5
1380,2023-05-18 02:00:00+00:00,129345,1,-1.4158531823506455,EXTREME4_COLOR,2023-05-18 02:15:00+00:00,129346,27293.5,27324.1,54.335714285714594,1,0.25
1381,2023-05-18 14:00:00+00:00,129393,-1,5.118888498065379,EXTREME4_COLOR,2023-05-18 14:30:00+00:00,129395,27326.2,27180.3,99.42142857142919,2,0.5
1382,2023-05-19 02:00:00+00:00,129441,1,-0.5924384321887342,EXTREME4_COLOR,2023-05-19 08:00:00+00:00,129465,26830.5,26860.2,47.435714285714184,24,6.0
1383,2023-05-19 14:00:00+00:00,129489,1,1.0645914396887428,EXTREME4_COLOR,2023-05-19 15:00:00+00:00,129493,26751.3,26891.5,78.31428571428556,4,1.0
1384,2023-05-20 18:00:00+00:00,129601,1,-0.8163620539599739,EXTREME4_COLOR,2023-05-20 20:30:00+00:00,129611,27023.3,27027.3,61.59285714285709,10,2.5
1385,2023-05-21 06:00:00+00:00,129649,1,-9.287581699346417,EXTREME4_COLOR,2023-05-21 07:30:00+00:00,129655,27037.0,27054.3,26.849999999999845,6,1.5
1386,2023-05-21 21:15:00+00:00,129710,-1,-3.137828246983649,EXTREME4_COLOR,2023-05-22 02:45:00+00:00,129732,26654.6,26640.7,75.32142857142806,22,5.5
1387,2023-05-22 09:15:00+00:00,129758,1,1.0194563662375111,EXTREME4_COLOR,2023-05-22 10:45:00+00:00,129764,26787.3,26820.9,39.142857142857146,6,1.5
1388,2023-05-23 01:30:00+00:00,129823,1,3.5170603674540586,EXTREME4_COLOR,2023-05-23 07:30:00+00:00,129847,27246.0,27276.9,68.54285714285705,24,6.0
1390,2023-05-24 06:00:00+00:00,129937,-1,4.995412487364909,EXTREME4_COLOR,2023-05-24 11:15:00+00:00,129958,26737.2,26680.5,48.54999999999979,21,5.25
1391,2023-05-24 18:00:00+00:00,129985,-1,0.307927437038992,EXTREME4_COLOR,2023-05-24 19:30:00+00:00,129991,26339.5,26284.0,84.77857142857154,6,1.5
1392,2023-05-25 07:15:00+00:00,130038,1,6.027531956735422,EXTREME4_COLOR,2023-05-25 08:00:00+00:00,130041,26111.0,26159.6,52.48571428571476,3,0.75
1393,2023-05-25 22:00:00+00:00,130097,1,-0.572885966900966,EXTREME4_COLOR,2023-05-26 00:45:00+00:00,130108,26425.5,26461.0,48.92142857142816,11,2.75
1394,2023-05-26 10:00:00+00:00,130145,1,7.33606423070633,EXTREME4_COLOR,2023-05-26 10:15:00+00:00,130146,26414.6,26438.7,41.735714285713975,1,0.25
1395,2023-05-26 22:00:00+00:00,130193,1,-1.2314035389108529,EXTREME4_COLOR,2023-05-27 00:45:00+00:00,130204,26627.5,26644.0,30.721428571428728,11,2.75
1396,2023-05-27 18:15:00+00:00,130274,1,12.863383474139663,EXTREME4_COLOR,2023-05-27 20:15:00+00:00,130282,26714.8,26733.1,42.20714285714296,8,2.0
1397,2023-05-28 06:15:00+00:00,130322,1,7.388235294117695,EXTREME4_COLOR,2023-05-28 15:00:00+00:00,130357,27167.3,27214.8,42.36428571428561,35,8.75
1398,2023-05-28 18:15:00+00:00,130370,-1,-4.510749868904068,EXTREME4_COLOR,2023-05-28 23:15:00+00:00,130390,28187.7,28083.0,116.2999999999998,20,5.0
1399,2023-05-29 10:15:00+00:00,130434,-1,5.372735717603385,EXTREME4_COLOR,2023-05-29 12:00:00+00:00,130441,27933.0,27897.0,54.48571428571371,7,1.75
1400,2023-05-29 23:00:00+00:00,130485,-1,-2.5256851214912155,EXTREME4_COLOR,2023-05-30 08:45:00+00:00,130524,27803.8,27769.9,42.964285714285715,39,9.75
1401,2023-05-30 13:30:00+00:00,130543,1,-1.2013306116277271,EXTREME4_COLOR,2023-05-30 14:00:00+00:00,130545,27740.0,27792.0,97.29285714285781,2,0.5
1402,2023-05-31 04:45:00+00:00,130604,-1,3.687416331994657,EXTREME4_COLOR,2023-05-31 07:30:00+00:00,130615,27179.7,27162.1,113.64285714285663,11,2.75
1403,2023-05-31 16:45:00+00:00,130652,-1,1.2182371625198511,EXTREME4_COLOR,2023-05-31 19:45:00+00:00,130664,27080.0,26999.5,64.80714285714306,12,3.0
1404,2023-06-01 04:45:00+00:00,130700,-1,-3.1667995535002547,EXTREME4_COLOR,2023-06-01 05:30:00+00:00,130703,26835.0,26818.9,83.77857142857154,3,0.75
1405,2023-06-01 17:00:00+00:00,130749,1,0.7077149155032951,EXTREME4_COLOR,2023-06-01 23:30:00+00:00,130775,26769.2,26817.3,58.82142857142909,26,6.5
1406,2023-06-02 05:15:00+00:00,130798,1,-0.6334713665286241,EXTREME4_COLOR,2023-06-02 10:45:00+00:00,130820,27051.9,27090.0,42.45714285714322,22,5.5
1407,2023-06-02 17:45:00+00:00,130848,1,1.7437065451930451,EXTREME4_COLOR,2023-06-02 18:30:00+00:00,130851,27004.6,27052.8,57.42142857142816,3,0.75
1408,2023-06-03 15:45:00+00:00,130936,1,-5.759851801953439,EXTREME4_COLOR,2023-06-04 00:15:00+00:00,130970,27033.6,27049.4,44.392857142857146,34,8.5
1409,2023-06-04 03:45:00+00:00,130984,-1,-2.988112391930832,EXTREME4_COLOR,2023-06-04 04:30:00+00:00,130987,27073.1,27030.1,33.72857142857174,3,0.75
1410,2023-06-04 15:45:00+00:00,131032,1,-7.298787210584243,EXTREME4_COLOR,2023-06-04 16:00:00+00:00,131033,27164.9,27182.0,43.757142857143535,1,0.25
1411,2023-06-05 03:45:00+00:00,131080,-1,10.921526943340403,EXTREME4_COLOR,2023-06-05 07:30:00+00:00,131095,26818.7,26810.5,51.58571428571434,15,3.75
1412,2023-06-05 16:00:00+00:00,131129,-1,0.9356638445632208,EXTREME4_COLOR,2023-06-05 23:30:00+00:00,131159,25841.8,25794.3,77.6357142857136,30,7.5
1413,2023-06-06 04:00:00+00:00,131177,1,8.685663664550352,EXTREME4_COLOR,2023-06-06 05:30:00+00:00,131183,25742.4,25775.9,40.79285714285756,6,1.5
1414,2023-06-06 16:00:00+00:00,131225,-1,-4.93963350546086,EXTREME4_COLOR,2023-06-06 17:30:00+00:00,131231,26736.0,26682.4,159.56428571428555,6,1.5
1415,2023-06-07 04:45:00+00:00,131276,-1,7.562354625156528,EXTREME4_COLOR,2023-06-07 05:15:00+00:00,131278,26959.0,26935.2,78.95714285714295,2,0.5
1416,2023-06-07 16:45:00+00:00,131324,-1,-0.391802556192159,EXTREME4_COLOR,2023-06-07 23:45:00+00:00,131352,26346.0,26325.9,103.4500000000002,28,7.0
1417,2023-06-08 06:30:00+00:00,131379,-1,-1.333529123837489,EXTREME4_COLOR,2023-06-08 07:30:00+00:00,131383,26508.2,26448.5,64.72142857142846,4,1.0
1418,2023-06-08 18:30:00+00:00,131427,-1,0.0250589862501097,EXTREME4_COLOR,2023-06-09 03:45:00+00:00,131464,26489.6,26469.5,70.9500000000002,37,9.25
1419,2023-06-09 09:00:00+00:00,131485,1,-2.970871227098968,EXTREME4_COLOR,2023-06-09 14:00:00+00:00,131505,26611.0,26632.4,58.62857142857164,20,5.0
1421,2023-06-10 10:15:00+00:00,131586,-1,-2.265347946181962,EXTREME4_COLOR,2023-06-10 11:00:00+00:00,131589,25688.8,25665.1,60.26428571428629,3,0.75
1422,2023-06-11 00:00:00+00:00,131641,1,-0.282012195121953,EXTREME4_COLOR,2023-06-11 00:15:00+00:00,131642,25761.2,25812.3,64.02857142857127,1,0.25
1423,2023-06-11 17:45:00+00:00,131712,1,-2.049322855709748,EXTREME4_COLOR,2023-06-12 00:45:00+00:00,131740,25855.0,25955.3,104.90714285714239,28,7.0
1424,2023-06-12 06:00:00+00:00,131761,1,-0.2608229459858193,EXTREME4_COLOR,2023-06-12 14:00:00+00:00,131793,25773.1,25834.5,60.82857142857184,32,8.0
1425,2023-06-12 18:00:00+00:00,131809,-1,-3.596298722567972,EXTREME4_COLOR,2023-06-12 20:30:00+00:00,131819,25874.0,25858.2,82.8142857142853,10,2.5
1426,2023-06-13 06:00:00+00:00,131857,1,-2.7307552430598085,EXTREME4_COLOR,2023-06-13 11:45:00+00:00,131880,26076.7,26178.1,69.95714285714295,23,5.75
1427,2023-06-13 18:00:00+00:00,131905,-1,0.6769282248619574,EXTREME4_COLOR,2023-06-13 18:15:00+00:00,131906,25936.1,25885.1,86.67857142857194,1,0.25
1428,2023-06-14 06:00:00+00:00,131953,1,-0.0318604210127253,EXTREME4_COLOR,2023-06-14 15:45:00+00:00,131992,25953.6,25976.4,50.19285714285824,39,9.75
1430,2023-06-15 07:00:00+00:00,132053,1,7.114951308000793,EXTREME4_COLOR,2023-06-15 09:30:00+00:00,132063,24915.1,24951.4,64.6285714285719,10,2.5
1431,2023-06-15 19:00:00+00:00,132101,1,1.3342659788405915,EXTREME4_COLOR,2023-06-15 20:30:00+00:00,132107,25215.0,25322.7,111.6285714285719,6,1.5
1432,2023-06-16 07:00:00+00:00,132149,1,13.9235082674333,EXTREME4_COLOR,2023-06-16 10:15:00+00:00,132162,25548.4,25568.1,41.27857142857205,13,3.25
1433,2023-06-16 19:00:00+00:00,132197,1,2.210856323898236,EXTREME4_COLOR,2023-06-16 21:45:00+00:00,132208,26280.0,26290.0,71.40000000000042,11,2.75
1434,2023-06-17 07:00:00+00:00,132245,-1,1.511751437095227,EXTREME4_COLOR,2023-06-17 10:30:00+00:00,132259,26630.0,26606.0,48.29999999999979,14,3.5
1435,2023-06-17 19:00:00+00:00,132293,-1,-2.550442734794595,EXTREME4_COLOR,2023-06-18 04:00:00+00:00,132329,26540.8,26514.9,33.3999999999999,36,9.0
1436,2023-06-18 08:30:00+00:00,132347,1,-0.6567453898414785,EXTREME4_COLOR,2023-06-18 12:30:00+00:00,132363,26454.7,26544.1,40.800000000000054,16,4.0
1437,2023-06-19 02:00:00+00:00,132417,-1,-0.2134190604583751,EXTREME4_COLOR,2023-06-19 04:15:00+00:00,132426,26427.8,26368.5,39.38571428571413,9,2.25
1438,2023-06-19 15:15:00+00:00,132470,1,8.488989784335994,EXTREME4_COLOR,2023-06-19 16:30:00+00:00,132475,26394.1,26450.6,64.27857142857127,5,1.25
1439,2023-06-20 03:15:00+00:00,132518,1,-1.5310405773621056,EXTREME4_COLOR,2023-06-20 09:30:00+00:00,132543,26720.5,26787.0,45.24285714285751,25,6.25
1441,2023-06-21 04:15:00+00:00,132618,1,13.281978655606688,EXTREME4_COLOR,2023-06-21 08:45:00+00:00,132636,28783.5,28814.1,84.51428571428629,18,4.5
1442,2023-06-21 16:15:00+00:00,132666,-1,1.553070075325277,EXTREME4_COLOR,2023-06-21 18:15:00+00:00,132674,30254.4,30203.9,335.4357142857142,8,2.0
1443,2023-06-22 19:00:00+00:00,132773,1,-0.6366379310344937,EXTREME4_COLOR,2023-06-23 00:00:00+00:00,132793,29875.0,29986.0,86.16428571428567,20,5.0
1445,2023-06-24 02:30:00+00:00,132899,-1,0.8741355463347122,EXTREME4_COLOR,2023-06-24 05:15:00+00:00,132910,30748.4,30732.4,64.36428571428587,11,2.75
1446,2023-06-25 04:15:00+00:00,133002,-1,5.026267325773066,EXTREME4_COLOR,2023-06-25 12:00:00+00:00,133033,30718.9,30680.6,74.97857142857121,31,7.75
1447,2023-06-25 23:45:00+00:00,133080,-1,2.153266602088042,EXTREME4_COLOR,2023-06-26 00:00:00+00:00,133081,30496.2,30392.5,73.14285714285766,1,0.25
1449,2023-06-27 05:15:00+00:00,133198,1,7.481897970378503,EXTREME4_COLOR,2023-06-27 09:45:00+00:00,133216,30337.0,30370.5,55.26428571428577,18,4.5
1450,2023-06-28 08:15:00+00:00,133306,-1,2.542654607675388,EXTREME4_COLOR,2023-06-28 09:30:00+00:00,133311,30314.0,30305.7,83.56428571428607,5,1.25
1451,2023-06-29 08:45:00+00:00,133404,1,0.1617001617001618,EXTREME4_COLOR,2023-06-29 19:15:00+00:00,133446,30501.1,30507.3,87.69285714285797,42,10.5
1452,2023-06-30 05:30:00+00:00,133487,1,-1.0556206088992943,EXTREME4_COLOR,2023-06-30 06:30:00+00:00,133491,30611.0,30667.5,167.7642857142855,4,1.0
1453,2023-06-30 18:15:00+00:00,133538,1,0.0113742535646098,EXTREME4_COLOR,2023-06-30 23:15:00+00:00,133558,30444.7,30495.5,65.95714285714295,20,5.0
1454,2023-07-03 15:00:00+00:00,133813,1,4.778838931215804,EXTREME4_COLOR,2023-07-03 17:15:00+00:00,133822,30912.0,31000.7,128.257142857143,9,2.25
1455,2023-07-04 06:30:00+00:00,133875,-1,1.5147715398499282,EXTREME4_COLOR,2023-07-04 11:30:00+00:00,133895,31048.6,31009.1,61.43571428571392,20,5.0
1456,2023-07-04 19:45:00+00:00,133928,-1,-0.7912488605287369,EXTREME4_COLOR,2023-07-04 21:00:00+00:00,133933,30800.0,30781.0,90.69285714285694,5,1.25
1457,2023-07-05 11:15:00+00:00,133990,-1,-0.760823493793515,EXTREME4_COLOR,2023-07-05 13:45:00+00:00,134000,30371.1,30350.5,131.1071428571426,10,2.5
1458,2023-07-06 07:45:00+00:00,134072,1,-7.463367609254464,EXTREME4_COLOR,2023-07-06 14:30:00+00:00,134099,30021.0,30159.2,198.07857142857185,27,6.75
1459,2023-07-06 19:45:00+00:00,134120,-1,3.130595908686597,EXTREME4_COLOR,2023-07-06 22:30:00+00:00,134131,30249.8,30209.7,66.37857142857085,11,2.75
1460,2023-07-07 10:45:00+00:00,134180,-1,-1.8731922229670992,EXTREME4_COLOR,2023-07-07 11:00:00+00:00,134181,30157.9,30112.9,73.00714285714328,1,0.25
1461,2023-07-08 08:00:00+00:00,134265,-1,2.941317844983,EXTREME4_COLOR,2023-07-08 13:30:00+00:00,134287,30208.7,30202.8,35.66428571428566,22,5.5
1462,2023-07-08 22:15:00+00:00,134322,-1,-2.1535108204889464,EXTREME4_COLOR,2023-07-08 23:30:00+00:00,134327,30247.2,30223.4,34.00714285714275,5,1.25
1463,2023-07-09 18:30:00+00:00,134403,-1,6.178071539657837,EXTREME4_COLOR,2023-07-09 22:45:00+00:00,134420,30186.1,30160.3,52.21428571428545,17,4.25
1464,2023-07-10 09:00:00+00:00,134461,-1,-11.85852713178307,EXTREME4_COLOR,2023-07-10 09:30:00+00:00,134463,30167.3,30127.3,62.271428571428,2,0.5
1465,2023-07-10 21:00:00+00:00,134509,1,-1.5474740236474611,EXTREME4_COLOR,2023-07-11 05:15:00+00:00,134542,30418.1,30449.8,46.321428571428314,33,8.25
1466,2023-07-11 10:15:00+00:00,134562,-1,-2.455550216242187,EXTREME4_COLOR,2023-07-11 11:30:00+00:00,134567,30425.4,30385.7,58.57857142857184,5,1.25
1468,2023-07-12 20:00:00+00:00,134697,-1,-0.7798408488063611,EXTREME4_COLOR,2023-07-12 21:15:00+00:00,134702,30340.0,30328.1,71.55000000000057,5,1.25
1469,2023-07-13 09:45:00+00:00,134752,1,12.322090628218357,EXTREME4_COLOR,2023-07-13 12:30:00+00:00,134763,30512.0,30564.2,63.57857142857184,11,2.75
1470,2023-07-14 00:00:00+00:00,134809,-1,1.9793905817174249,EXTREME4_COLOR,2023-07-14 00:15:00+00:00,134810,31483.9,31392.0,122.25000000000026,1,0.25
1471,2023-07-14 12:00:00+00:00,134857,-1,18.094854225446834,EXTREME4_COLOR,2023-07-14 21:15:00+00:00,134894,30247.8,30197.4,175.72142857142873,37,9.25
1472,2023-07-15 00:00:00+00:00,134905,-1,-1.1566293459045034,EXTREME4_COLOR,2023-07-15 01:00:00+00:00,134909,30315.0,30299.9,55.150000000000674,4,1.0
1473,2023-07-15 15:00:00+00:00,134965,1,-2.692663582286859,EXTREME4_COLOR,2023-07-15 21:15:00+00:00,134990,30265.2,30278.5,24.057142857143326,25,6.25
1474,2023-07-16 06:00:00+00:00,135025,-1,-3.220774991859309,EXTREME4_COLOR,2023-07-16 06:45:00+00:00,135028,30268.9,30245.0,39.03571428571455,3,0.75
1475,2023-07-17 10:30:00+00:00,135139,-1,-1.2331266814831952,EXTREME4_COLOR,2023-07-17 11:15:00+00:00,135142,30245.0,30201.0,74.82142857142883,3,0.75
1476,2023-07-18 02:00:00+00:00,135201,-1,5.117655468191554,EXTREME4_COLOR,2023-07-18 08:30:00+00:00,135227,30075.2,30032.4,78.02142857142879,26,6.5
1477,2023-07-18 14:00:00+00:00,135249,-1,-0.8180951682674705,EXTREME4_COLOR,2023-07-18 16:15:00+00:00,135258,29945.0,29889.1,101.44285714285772,9,2.25
1478,2023-07-19 03:30:00+00:00,135303,1,-2.5247479376717963,EXTREME4_COLOR,2023-07-19 05:30:00+00:00,135311,30058.9,30071.9,50.45714285714322,8,2.0
1479,2023-07-19 15:30:00+00:00,135351,-1,-0.4894378079233242,EXTREME4_COLOR,2023-07-19 17:45:00+00:00,135360,30005.0,29980.1,86.0428571428573,9,2.25
1480,2023-07-20 05:45:00+00:00,135408,1,-6.914324142568911,EXTREME4_COLOR,2023-07-20 13:15:00+00:00,135438,30160.0,30219.7,65.59285714285787,30,7.5
1481,2023-07-20 17:45:00+00:00,135456,-1,-0.5177677224735987,EXTREME4_COLOR,2023-07-20 20:00:00+00:00,135465,29751.0,29698.2,98.60714285714286,9,2.25
1482,2023-07-21 05:45:00+00:00,135504,1,2.85664739884401,EXTREME4_COLOR,2023-07-21 14:00:00+00:00,135537,29770.6,29854.4,53.8500000000001,33,8.25
1483,2023-07-21 18:45:00+00:00,135556,1,-1.7518248175182631,EXTREME4_COLOR,2023-07-21 19:15:00+00:00,135558,29763.0,29865.8,73.58571428571382,2,0.5
1484,2023-07-22 08:00:00+00:00,135609,1,-3.880529144274429,EXTREME4_COLOR,2023-07-22 12:15:00+00:00,135626,29847.9,29860.1,21.264285714285247,17,4.25
1485,2023-07-22 23:45:00+00:00,135672,-1,-2.2414638131024263,EXTREME4_COLOR,2023-07-23 00:00:00+00:00,135673,29799.0,29760.0,46.02857142857153,1,0.25
1486,2023-07-23 18:00:00+00:00,135745,1,-7.012836185819,EXTREME4_COLOR,2023-07-23 19:45:00+00:00,135752,30063.7,30083.1,93.42142857142868,7,1.75
1487,2023-07-24 06:00:00+00:00,135793,-1,13.59144328535596,EXTREME4_COLOR,2023-07-24 07:45:00+00:00,135800,29853.1,29816.4,44.12142857142862,7,1.75
1488,2023-07-24 18:00:00+00:00,135841,-1,-1.0812307692307428,EXTREME4_COLOR,2023-07-24 21:00:00+00:00,135853,29140.2,29121.6,45.82857142857132,12,3.0
1489,2023-07-25 09:30:00+00:00,135903,-1,-0.4866380115865793,EXTREME4_COLOR,2023-07-25 13:00:00+00:00,135917,29134.6,29097.6,36.828571428572104,14,3.5
1490,2023-07-26 10:00:00+00:00,136001,1,9.739676840215472,EXTREME4_COLOR,2023-07-26 18:00:00+00:00,136033,29222.8,29324.1,57.87142857142862,32,8.0
1491,2023-07-26 22:00:00+00:00,136049,1,0.5246397868991517,EXTREME4_COLOR,2023-07-26 22:45:00+00:00,136052,29412.6,29456.6,95.45714285714295,3,0.75
1492,2023-07-27 10:30:00+00:00,136099,1,-6.08219633943429,EXTREME4_COLOR,2023-07-27 10:45:00+00:00,136100,29458.6,29466.3,42.72857142857174,1,0.25
1493,2023-07-27 22:30:00+00:00,136147,-1,0.3027027027026304,EXTREME4_COLOR,2023-07-27 23:45:00+00:00,136152,29213.8,29209.7,29.79999999999979,5,1.25
1494,2023-07-28 10:45:00+00:00,136196,-1,-2.2748460861916144,EXTREME4_COLOR,2023-07-28 11:45:00+00:00,136200,29224.9,29195.3,31.535714285715066,4,1.0
1495,2023-07-29 12:45:00+00:00,136300,-1,-2.0919107766729117,EXTREME4_COLOR,2023-07-29 16:00:00+00:00,136313,29285.0,29277.5,21.107142857143117,13,3.25
1496,2023-07-30 15:15:00+00:00,136406,1,0.4547791540079918,EXTREME4_COLOR,2023-07-30 22:30:00+00:00,136435,29143.5,29146.5,70.77142857142826,29,7.25
1497,2023-07-31 03:15:00+00:00,136454,1,-2.1386094838068046,EXTREME4_COLOR,2023-07-31 08:00:00+00:00,136473,29362.3,29369.1,28.54285714285678,19,4.75
1498,2023-07-31 15:45:00+00:00,136504,-1,6.875432939209381,EXTREME4_COLOR,2023-07-31 17:45:00+00:00,136512,29241.7,29204.8,63.22857142857122,8,2.0
1499,2023-08-01 03:45:00+00:00,136552,-1,-1.270000738716141,EXTREME4_COLOR,2023-08-01 06:30:00+00:00,136563,28938.0,28924.4,51.34285714285761,11,2.75
1500,2023-08-01 17:45:00+00:00,136608,1,7.754269972451737,EXTREME4_COLOR,2023-08-02 04:15:00+00:00,136650,29576.3,29658.6,85.41428571428618,42,10.5
1501,2023-08-02 05:45:00+00:00,136656,1,-8.619694397283459,EXTREME4_COLOR,2023-08-02 07:00:00+00:00,136661,29552.3,29635.7,59.18571428571444,5,1.25
1502,2023-08-02 17:45:00+00:00,136704,-1,-0.0227752003373858,EXTREME4_COLOR,2023-08-02 21:45:00+00:00,136720,29182.5,29166.9,50.47857142857174,16,4.0
1503,2023-08-03 09:00:00+00:00,136765,-1,-3.514978601997094,EXTREME4_COLOR,2023-08-03 09:15:00+00:00,136766,29137.6,29102.5,56.47857142857174,1,0.25
1504,2023-08-03 21:30:00+00:00,136815,1,-2.3495490167085262,EXTREME4_COLOR,2023-08-03 22:30:00+00:00,136819,29161.0,29183.1,54.328571428572104,4,1.0
1505,2023-08-04 15:30:00+00:00,136887,1,-3.1839134524929302,EXTREME4_COLOR,2023-08-04 18:45:00+00:00,136900,28976.0,29048.1,52.49285714285725,13,3.25
1506,2023-08-06 19:30:00+00:00,137095,1,0.14250462677356,EXTREME4_COLOR,2023-08-07 00:30:00+00:00,137115,29054.4,29055.7,42.95714285714296,20,5.0
1507,2023-08-07 07:30:00+00:00,137143,-1,-0.4867433716858903,EXTREME4_COLOR,2023-08-07 18:30:00+00:00,137187,29176.1,29129.1,112.55000000000005,44,11.0
1508,2023-08-07 19:30:00+00:00,137191,1,1.0531213648701017,EXTREME4_COLOR,2023-08-07 23:15:00+00:00,137206,29154.0,29171.0,46.35000000000063,15,3.75
1510,2023-08-08 19:30:00+00:00,137287,1,-0.699449973808303,EXTREME4_COLOR,2023-08-09 01:00:00+00:00,137309,29758.1,29796.2,69.33571428571408,22,5.5
1511,2023-08-09 08:45:00+00:00,137340,-1,8.624229979466167,EXTREME4_COLOR,2023-08-09 13:00:00+00:00,137357,30085.0,29977.5,69.75000000000026,17,4.25
1512,2023-08-09 20:45:00+00:00,137388,-1,-0.2001949951251316,EXTREME4_COLOR,2023-08-09 21:45:00+00:00,137392,29521.7,29515.3,61.485714285714494,4,1.0
1513,2023-08-10 11:45:00+00:00,137448,-1,1.575978604424972,EXTREME4_COLOR,2023-08-10 12:30:00+00:00,137451,29558.0,29524.1,42.23571428571423,3,0.75
1514,2023-08-11 05:15:00+00:00,137518,-1,0.5157024793387904,EXTREME4_COLOR,2023-08-11 07:00:00+00:00,137525,29467.3,29446.4,26.95000000000047,7,1.75
1515,2023-08-11 17:15:00+00:00,137566,-1,-0.22605790645877,EXTREME4_COLOR,2023-08-11 20:15:00+00:00,137578,29403.0,29390.2,33.79285714285678,12,3.0
1516,2023-08-13 05:30:00+00:00,137711,-1,-1.355704697986612,EXTREME4_COLOR,2023-08-13 06:15:00+00:00,137714,29387.1,29382.3,16.757142857143013,3,0.75
1517,2023-08-14 02:00:00+00:00,137793,-1,-5.200717835449989,EXTREME4_COLOR,2023-08-14 02:45:00+00:00,137796,29343.7,29309.9,67.90000000000042,3,0.75
1518,2023-08-14 15:00:00+00:00,137845,1,-2.4745475113122146,EXTREME4_COLOR,2023-08-15 00:00:00+00:00,137881,29413.4,29429.2,21.22142857142821,36,9.0
1519,2023-08-15 12:45:00+00:00,137932,-1,5.535816618911059,EXTREME4_COLOR,2023-08-15 13:30:00+00:00,137935,29401.7,29392.0,24.385714285714908,3,0.75
1520,2023-08-16 07:45:00+00:00,138008,-1,2.934670781892927,EXTREME4_COLOR,2023-08-16 12:45:00+00:00,138028,29177.0,29151.1,42.97142857142899,20,5.0
1521,2023-08-16 19:45:00+00:00,138056,1,-7.933494419514454,EXTREME4_COLOR,2023-08-16 20:00:00+00:00,138057,29094.5,29129.1,59.94285714285719,1,0.25
