available_time,close,atr14,bias,resolution,target_dir,touch_time,time_to_touch_min,D1_HTF_BIAS,D2_TREND_PRESSURE,D3_PRE12H_MOMENTUM,D4_CONSENSUS_2OF3
2024-09-11 12:00:00,2524.29,9.922191045293623,BULL,BEAR_FIRST,-1.0,2024-09-11 15:30:00,210.0,1,1,1,1
2024-09-12 04:00:00,2512.19,10.507274792915183,BULL,NO_BREAKOUT,0.0,,,1,1,1,1
2024-09-12 08:00:00,2517.0,10.236040879135532,BULL,BULL_FIRST,1.0,2024-09-12 15:40:00,460.0,1,1,1,1
2024-09-12 12:00:00,2517.36,10.062037959197292,BULL,BULL_FIRST,1.0,2024-09-12 15:40:00,220.0,1,1,1,1
2024-10-03 08:00:00,2654.94,11.905797353937805,BULL,BEAR_FIRST,-1.0,2024-10-03 11:23:00,203.0,1,1,1,1
2024-10-04 04:00:00,2657.25,11.936191387769288,BULL,NO_BREAKOUT,0.0,,,1,1,1,1
2024-10-04 08:00:00,2664.05,11.727892002928623,BULL,BEAR_FIRST,-1.0,2024-10-04 15:30:00,450.0,1,1,1,1
2024-10-04 12:00:00,2658.98,11.53661400271945,BULL,BEAR_FIRST,-1.0,2024-10-04 15:30:00,210.0,1,1,1,1
2024-10-17 04:00:00,2677.88,11.27450904407442,BULL,NO_BREAKOUT,0.0,,,1,1,-1,1
2024-10-17 08:00:00,2679.05,11.206329826640546,BULL,NO_BREAKOUT,0.0,,,1,1,1,1
2024-10-17 12:00:00,2681.81,10.950877696166197,BULL,BULL_FIRST,1.0,2024-10-17 17:38:00,338.0,1,1,1,1
2024-10-17 16:00:00,2680.61,11.284386432154317,BULL,BULL_FIRST,1.0,2024-10-17 17:36:00,96.0,1,1,1,1
2024-10-29 04:00:00,2745.69,10.835735094496146,BULL,BULL_FIRST,1.0,2024-10-29 05:11:00,71.0,1,1,1,1
2024-12-03 08:00:00,2641.12,13.956346014662564,BEAR,NO_BREAKOUT,0.0,,,-1,-1,1,-1
2024-12-03 12:00:00,2643.93,13.725178442186653,BEAR,NO_BREAKOUT,0.0,,,-1,0,1,0
2024-12-24 16:00:00,2614.09,11.100426925572053,BEAR,NO_BREAKOUT,0.0,,,-1,-1,-1,-1
2024-12-24 20:00:00,2616.87,10.955396430888346,BEAR,NO_BREAKOUT,0.0,,,-1,-1,-1,-1
2024-12-25 00:00:00,2616.17,10.385010971539163,BEAR,NO_BREAKOUT,0.0,,,-1,-1,1,-1
2024-12-26 04:00:00,2626.64,10.57893875928636,BEAR,NO_BREAKOUT,0.0,,,-1,0,0,0
2024-12-26 08:00:00,2626.35,10.081157419337313,BEAR,NO_BREAKOUT,0.0,,,-1,0,0,0
2024-12-26 12:00:00,2627.22,9.782503317956051,BEAR,BULL_FIRST,1.0,2024-12-26 17:32:00,332.0,-1,0,0,0
2024-12-26 16:00:00,2623.01,9.747324509530618,BEAR,BULL_FIRST,1.0,2024-12-26 17:08:00,68.0,-1,0,-1,-1
2024-12-26 20:00:00,2629.24,10.233944187421317,BEAR,NO_BREAKOUT,0.0,,,-1,0,1,0
2024-12-27 00:00:00,2634.15,10.00009103117694,BEAR,NO_BREAKOUT,0.0,,,-1,0,1,0
2024-12-27 04:00:00,2632.14,9.537941671807173,NEUTRAL,NO_BREAKOUT,0.0,,,0,0,1,0
2024-12-27 08:00:00,2631.3,9.328802980963781,NEUTRAL,BEAR_FIRST,-1.0,2024-12-27 15:07:00,427.0,0,0,1,0
2024-12-27 12:00:00,2623.89,9.694602768037784,BEAR,BEAR_FIRST,-1.0,2024-12-27 16:30:00,270.0,-1,-1,-1,-1
2024-12-27 16:00:00,2618.62,9.969273998892259,BEAR,NO_BREAKOUT,0.0,,,-1,-1,-1,-1
2024-12-27 20:00:00,2615.91,9.838611570399946,BEAR,NO_BREAKOUT,0.0,,,-1,-1,-1,-1
2024-12-28 00:00:00,2619.93,9.754425029657082,BEAR,NO_BREAKOUT,0.0,,,-1,-1,-1,-1
2024-12-30 04:00:00,2624.13,9.533394670395884,BEAR,BEAR_FIRST,-1.0,2024-12-30 10:17:00,377.0,-1,0,0,0
2024-12-30 08:00:00,2623.58,9.381723622510487,BEAR,BEAR_FIRST,-1.0,2024-12-30 10:35:00,155.0,-1,0,0,0
2024-12-30 12:00:00,2612.72,9.798029078045422,BEAR,BEAR_FIRST,-1.0,2024-12-30 17:07:00,307.0,-1,-1,0,-1
2024-12-30 16:00:00,2606.51,10.243169858185016,BEAR,BEAR_FIRST,-1.0,2024-12-30 18:22:00,142.0,-1,-1,-1,-1
2024-12-30 20:00:00,2605.04,10.77508629688609,BEAR,NO_BREAKOUT,0.0,,,-1,-1,-1,-1
2024-12-31 00:00:00,2606.04,10.430437275679962,BEAR,NO_BREAKOUT,0.0,,,-1,-1,-1,-1
2024-12-31 04:00:00,2608.62,10.236120327417112,BEAR,NO_BREAKOUT,0.0,,,-1,-1,1,-1
2024-12-31 08:00:00,2604.26,10.002826018315908,BEAR,BULL_FIRST,1.0,2024-12-31 10:07:00,127.0,-1,-1,-1,-1
2024-12-31 12:00:00,2615.18,10.30905273129334,BEAR,BULL_FIRST,1.0,2024-12-31 17:54:00,354.0,-1,-1,1,-1
2024-12-31 16:00:00,2613.08,10.337691821915246,BEAR,BULL_FIRST,1.0,2024-12-31 17:39:00,99.0,-1,-1,1,-1
2025-02-18 16:00:00,2918.73,13.955681296534479,BULL,BULL_FIRST,1.0,2025-02-18 18:50:00,170.0,1,1,1,1
2025-02-18 20:00:00,2931.07,14.095275489639182,BULL,NO_BREAKOUT,0.0,,,1,1,1,1
2025-02-19 00:00:00,2935.44,13.693470097522116,BULL,NO_BREAKOUT,0.0,,,1,1,1,1
2025-02-19 04:00:00,2938.48,13.556793661984804,BULL,BEAR_FIRST,-1.0,2025-02-19 04:50:00,50.0,1,1,1,1
2025-02-19 08:00:00,2932.83,13.705594114700167,BULL,BULL_FIRST,1.0,2025-02-19 12:04:00,244.0,1,1,1,1
2025-03-10 08:00:00,2910.87,15.93728421275525,BULL,NO_BREAKOUT,0.0,,,1,1,0,1
2025-03-10 12:00:00,2897.82,16.07104962612987,BULL,BULL_FIRST,1.0,2025-03-10 12:32:00,32.0,1,0,0,0
2025-03-10 20:00:00,2895.93,16.22758870824461,NEUTRAL,NO_BREAKOUT,0.0,,,0,0,-1,0
2025-03-12 04:00:00,2914.21,14.278626447984578,BULL,NO_BREAKOUT,0.0,,,1,1,1,1
2025-03-12 08:00:00,2914.81,13.91443884455713,BULL,NO_BREAKOUT,0.0,,,1,1,-1,1
2025-03-12 12:00:00,2922.15,13.866264641374496,BULL,BEAR_FIRST,-1.0,2025-03-12 16:24:00,264.0,1,1,1,1
2025-03-12 16:00:00,2917.44,13.815102881276324,BULL,BULL_FIRST,1.0,2025-03-12 19:08:00,188.0,1,1,1,1
2025-03-25 16:00:00,3021.78,13.085068793952413,BULL,BULL_FIRST,1.0,2025-03-25 17:05:00,65.0,1,0,1,1
2025-03-26 00:00:00,3020.4,12.862176664173246,BULL,NO_BREAKOUT,0.0,,,1,0,-1,0
2025-03-26 04:00:00,3018.05,12.264164045303746,BULL,BULL_FIRST,1.0,2025-03-26 10:56:00,416.0,1,0,-1,0
2025-03-26 08:00:00,3015.17,12.308866613496328,BULL,BULL_FIRST,1.0,2025-03-26 10:34:00,154.0,1,0,-1,0
2025-03-26 12:00:00,3023.96,12.773233283960872,BULL,NO_BREAKOUT,0.0,,,1,1,1,1
2025-03-26 16:00:00,3026.95,12.820145192249369,BULL,BEAR_FIRST,-1.0,2025-03-26 18:01:00,121.0,1,1,1,1
2025-03-27 00:00:00,3019.85,12.510074170868112,BULL,BULL_FIRST,1.0,2025-03-27 05:43:00,343.0,1,0,-1,0
2025-03-27 04:00:00,3025.34,12.190068872948975,BULL,BULL_FIRST,1.0,2025-03-27 07:30:00,210.0,1,1,-1,1
2025-03-27 08:00:00,3034.04,12.435063953452612,BULL,BULL_FIRST,1.0,2025-03-27 13:12:00,312.0,1,1,1,1
2025-03-27 12:00:00,3036.03,12.346845099634555,BULL,BULL_FIRST,1.0,2025-03-27 13:16:00,76.0,1,1,1,1
2025-04-29 12:00:00,3311.8,32.3048651953814,BULL,NO_BREAKOUT,0.0,,,1,0,-1,0
2025-04-29 16:00:00,3312.8,31.11166053856844,BULL,NO_BREAKOUT,0.0,,,1,0,-1,0
2025-04-29 20:00:00,3328.71,31.057970500099273,BULL,NO_BREAKOUT,0.0,,,1,1,1,1
2025-04-30 00:00:00,3318.4,30.01382975009219,BULL,NO_BREAKOUT,0.0,,,1,0,1,1
2025-04-30 04:00:00,3313.17,29.08569905365703,BULL,BEAR_FIRST,-1.0,2025-04-30 11:22:00,442.0,1,0,1,1
2025-04-30 08:00:00,3307.9,28.547434835538652,BULL,BEAR_FIRST,-1.0,2025-04-30 12:18:00,258.0,1,0,-1,0
2025-04-30 12:00:00,3284.41,28.964046633000155,NEUTRAL,BULL_FIRST,1.0,2025-04-30 16:36:00,276.0,0,0,-1,0
2025-05-02 16:00:00,3250.41,27.541246819843227,NEUTRAL,BEAR_FIRST,-1.0,2025-05-02 19:58:00,238.0,0,-1,1,0
2025-05-02 20:00:00,3224.88,28.549729189854414,NEUTRAL,NO_BREAKOUT,0.0,,,0,-1,-1,-1
2025-05-03 00:00:00,3238.68,27.77831996200767,NEUTRAL,NO_BREAKOUT,0.0,,,0,-1,-1,-1
2025-05-05 04:00:00,3246.67,26.832011393292852,NEUTRAL,BULL_FIRST,1.0,2025-05-05 11:37:00,457.0,0,-1,0,0
2025-05-05 08:00:00,3256.51,26.76115343662909,NEUTRAL,BULL_FIRST,1.0,2025-05-05 12:00:00,240.0,0,-1,0,0
2025-05-05 12:00:00,3282.39,26.91607104829843,NEUTRAL,BULL_FIRST,1.0,2025-05-05 13:00:00,60.0,0,0,0,0
2025-05-05 16:00:00,3319.58,27.87135168770572,NEUTRAL,NO_BREAKOUT,0.0,,,0,0,1,0
2025-05-05 20:00:00,3309.8,27.52554085286958,NEUTRAL,BULL_FIRST,1.0,2025-05-05 22:38:00,158.0,0,0,1,0
2025-05-14 12:00:00,3232.53,27.474111983873037,NEUTRAL,BEAR_FIRST,-1.0,2025-05-14 15:36:00,216.0,0,-1,-1,-1
2025-05-20 04:00:00,3222.65,28.704232781429805,NEUTRAL,NO_BREAKOUT,0.0,,,0,0,-1,0
2025-05-20 08:00:00,3217.13,28.65464472561341,NEUTRAL,BULL_FIRST,1.0,2025-05-20 15:33:00,453.0,0,-1,-1,-1
2025-05-20 12:00:00,3235.81,28.600027245212445,NEUTRAL,BULL_FIRST,1.0,2025-05-20 17:01:00,301.0,0,0,1,0
2025-05-20 16:00:00,3242.73,27.996453870554387,NEUTRAL,BULL_FIRST,1.0,2025-05-20 17:04:00,64.0,0,0,1,0
2025-05-23 00:00:00,3293.96,25.962064820965715,BULL,NO_BREAKOUT,0.0,,,1,1,-1,1
2025-05-23 04:00:00,3300.99,25.666917333753876,BULL,BULL_FIRST,1.0,2025-05-23 09:01:00,301.0,1,1,-1,1
2025-05-23 08:00:00,3313.53,25.6378518099143,BULL,BULL_FIRST,1.0,2025-05-23 14:48:00,408.0,1,1,1,1
2025-05-23 12:00:00,3326.34,25.374433823491835,BULL,BULL_FIRST,1.0,2025-05-23 15:00:00,180.0,1,1,1,1
2025-05-26 12:00:00,3334.34,24.7131690836108,BULL,NO_BREAKOUT,0.0,,,1,1,0,1
2025-05-26 16:00:00,3334.41,23.84151414906719,BULL,NO_BREAKOUT,0.0,,,1,1,-1,1
2025-05-26 20:00:00,3342.05,23.00783456699097,BULL,NO_BREAKOUT,0.0,,,1,1,-1,1
2025-05-27 00:00:00,3341.05,21.55227495506305,BULL,NO_BREAKOUT,0.0,,,1,1,1,1
2025-05-27 04:00:00,3345.08,20.64211245827283,BULL,BEAR_FIRST,-1.0,2025-05-27 08:35:00,275.0,1,1,1,1
2025-05-27 08:00:00,3330.75,20.359104425539044,BULL,BEAR_FIRST,-1.0,2025-05-27 09:46:00,106.0,1,1,-1,1
2025-05-27 12:00:00,3298.49,21.76702553800052,BULL,NO_BREAKOUT,0.0,,,1,0,-1,0
2025-05-27 16:00:00,3293.63,21.801523713857627,BULL,NO_BREAKOUT,0.0,,,1,0,-1,0
2025-05-27 20:00:00,3297.71,21.658557734296384,NEUTRAL,NO_BREAKOUT,0.0,,,0,0,-1,0
2025-05-28 00:00:00,3302.95,20.907946467560905,NEUTRAL,NO_BREAKOUT,0.0,,,0,0,1,0
2025-05-28 04:00:00,3308.51,20.73452171987795,BULL,NO_BREAKOUT,0.0,,,1,0,1,1
2025-05-28 08:00:00,3296.33,20.814198739886663,BULL,BULL_FIRST,1.0,2025-05-28 10:43:00,163.0,1,0,-1,0
2025-05-28 12:00:00,3321.58,21.314613115609024,BULL,BEAR_FIRST,-1.0,2025-05-28 16:40:00,280.0,1,1,1,1
2025-05-28 16:00:00,3312.16,21.224997893065517,BULL,BEAR_FIRST,-1.0,2025-05-28 19:37:00,217.0,1,0,1,1
2025-05-28 20:00:00,3293.48,21.720355186418,BULL,BEAR_FIRST,-1.0,2025-05-29 02:11:00,371.0,1,0,-1,0
2025-05-29 00:00:00,3290.8,21.03675838738815,NEUTRAL,BEAR_FIRST,-1.0,2025-05-29 02:11:00,131.0,0,0,-1,0
2025-05-30 00:00:00,3317.69,23.87803743219646,BULL,BEAR_FIRST,-1.0,2025-05-30 06:44:00,404.0,1,1,1,1
2025-05-30 04:00:00,3312.44,22.828177615611022,BULL,BEAR_FIRST,-1.0,2025-05-30 10:13:00,373.0,1,1,-1,1
2025-05-30 08:00:00,3296.27,23.439022071638814,BULL,NO_BREAKOUT,0.0,,,1,0,-1,0
2025-05-30 12:00:00,3295.68,23.01123478080749,BULL,BEAR_FIRST,-1.0,2025-05-30 17:01:00,301.0,1,0,-1,0
2025-05-30 16:00:00,3304.0,23.068289439321237,NEUTRAL,BEAR_FIRST,-1.0,2025-05-30 16:53:00,53.0,0,0,-1,0
2025-06-04 12:00:00,3362.71,20.661512896207935,BULL,BULL_FIRST,1.0,2025-06-04 17:43:00,343.0,1,1,1,1
2025-06-04 16:00:00,3358.88,20.704976260764543,BULL,BULL_FIRST,1.0,2025-06-04 17:40:00,100.0,1,1,1,1
2025-06-20 08:00:00,3354.26,19.531050559631876,NEUTRAL,NO_BREAKOUT,0.0,,,0,0,-1,0
2025-06-20 12:00:00,3351.01,19.2038326625153,NEUTRAL,BULL_FIRST,1.0,2025-06-20 16:54:00,294.0,0,0,-1,0
2025-06-23 04:00:00,3365.54,19.807775007135035,NEUTRAL,NO_BREAKOUT,0.0,,,0,-1,0,0
2025-06-23 08:00:00,3358.45,19.53721964948253,NEUTRAL,BULL_FIRST,1.0,2025-06-23 14:20:00,380.0,0,-1,0,0
2025-06-23 12:00:00,3361.81,19.23527538880524,NEUTRAL,BULL_FIRST,1.0,2025-06-23 14:22:00,142.0,0,-1,0,0
2025-07-04 20:00:00,3336.95,15.139459805498152,BULL,NO_BREAKOUT,0.0,,,1,1,-1,1
2025-07-07 04:00:00,3326.46,15.500926962248304,NEUTRAL,BEAR_FIRST,-1.0,2025-07-07 04:14:00,14.0,0,0,0,0
2025-07-10 04:00:00,3317.61,15.610590453425234,BEAR,NO_BREAKOUT,0.0,,,-1,0,1,0
2025-07-10 08:00:00,3322.14,15.313405421037706,BEAR,NO_BREAKOUT,0.0,,,-1,0,1,0
2025-07-10 12:00:00,3328.62,14.94673360524932,NEUTRAL,BEAR_FIRST,-1.0,2025-07-10 16:57:00,297.0,0,0,1,0
2025-07-16 12:00:00,3341.92,14.500991415796614,BULL,BEAR_FIRST,-1.0,2025-07-16 16:37:00,277.0,1,1,1,1
2025-07-16 16:00:00,3334.52,14.320920600382571,BULL,BEAR_FIRST,-1.0,2025-07-16 17:33:00,93.0,1,0,1,1
2025-07-19 00:00:00,3351.23,14.493812879871816,BULL,NO_BREAKOUT,0.0,,,1,1,1,1
2025-07-21 04:00:00,3352.21,14.143540531309522,BULL,BULL_FIRST,1.0,2025-07-21 08:26:00,266.0,1,1,0,1
2025-07-21 08:00:00,3357.72,13.706859064787396,BULL,BULL_FIRST,1.0,2025-07-21 14:24:00,384.0,1,1,0,1
2025-09-12 12:00:00,3641.07,18.080694147530405,BULL,NO_BREAKOUT,0.0,,,1,1,1,1
2025-09-12 16:00:00,3645.34,17.822073136992522,BULL,NO_BREAKOUT,0.0,,,1,1,1,1
2025-09-12 20:00:00,3649.12,17.444782198635913,BULL,NO_BREAKOUT,0.0,,,1,1,-1,1
2025-09-13 00:00:00,3642.32,16.884440613019056,BULL,NO_BREAKOUT,0.0,,,1,1,1,1
2025-09-15 04:00:00,3633.35,16.666980569231992,BULL,NO_BREAKOUT,0.0,,,1,0,0,0
2025-09-15 08:00:00,3645.54,16.925053385715437,BULL,NO_BREAKOUT,0.0,,,1,1,0,1
2025-09-15 12:00:00,3645.38,16.60540671530721,BULL,BULL_FIRST,1.0,2025-09-15 16:40:00,280.0,1,1,0,1
2025-09-15 16:00:00,3650.25,16.507163378499556,BULL,BULL_FIRST,1.0,2025-09-15 18:25:00,145.0,1,1,1,1
2025-09-15 20:00:00,3679.14,18.087365994321022,BULL,NO_BREAKOUT,0.0,,,1,1,1,1
2025-09-16 00:00:00,3680.69,17.28969699472667,BULL,NO_BREAKOUT,0.0,,,1,1,1,1
2025-09-17 08:00:00,3680.67,15.656053457147927,BULL,BEAR_FIRST,-1.0,2025-09-17 11:02:00,182.0,1,1,-1,1
2025-09-17 12:00:00,3664.79,16.191335353065938,BULL,BULL_FIRST,1.0,2025-09-17 16:35:00,275.0,1,0,-1,0
2025-09-17 16:00:00,3678.65,16.409097113561245,BULL,BULL_FIRST,1.0,2025-09-17 21:00:00,300.0,1,1,-1,1
2025-09-17 20:00:00,3684.69,16.357733034021162,BULL,BEAR_FIRST,-1.0,2025-09-17 21:01:00,61.0,1,1,1,1
2025-10-31 00:00:00,4025.35,49.45475383843873,NEUTRAL,NO_BREAKOUT,0.0,,,0,0,1,0
2025-10-31 04:00:00,4025.24,48.0658428499788,NEUTRAL,NO_BREAKOUT,0.0,,,0,0,1,0
2025-10-31 08:00:00,4005.73,48.20971121783745,NEUTRAL,NO_BREAKOUT,0.0,,,0,0,1,0
2025-10-31 12:00:00,4010.26,47.08758898799192,NEUTRAL,NO_BREAKOUT,0.0,,,0,0,-1,0
2025-10-31 16:00:00,4023.06,46.394904060278236,NEUTRAL,BEAR_FIRST,-1.0,2025-10-31 19:15:00,195.0,0,0,-1,0
2025-10-31 20:00:00,3980.64,47.589553770258355,NEUTRAL,NO_BREAKOUT,0.0,,,0,-1,-1,-1
2025-11-01 00:00:00,4002.49,46.290299929525624,NEUTRAL,NO_BREAKOUT,0.0,,,0,0,-1,0
2025-11-03 04:00:00,3995.88,45.82742136313093,NEUTRAL,NO_BREAKOUT,0.0,,,0,-1,0,0
2025-11-03 08:00:00,4013.88,44.56546269433586,NEUTRAL,NO_BREAKOUT,0.0,,,0,0,0,0
2025-11-03 12:00:00,4000.52,43.85864393045473,NEUTRAL,NO_BREAKOUT,0.0,,,0,-1,0,0
2025-11-03 16:00:00,4016.03,42.579455078279416,NEUTRAL,NO_BREAKOUT,0.0,,,0,0,1,0
2025-11-03 20:00:00,4006.14,42.050922572688016,NEUTRAL,NO_BREAKOUT,0.0,,,0,0,-1,0
2025-11-04 00:00:00,4001.55,40.4444281032103,NEUTRAL,NO_BREAKOUT,0.0,,,0,-1,1,0
2025-11-04 04:00:00,3987.21,39.43268323869529,NEUTRAL,NO_BREAKOUT,0.0,,,0,-1,-1,-1
2025-11-04 08:00:00,3973.1,38.51392015021707,NEUTRAL,NO_BREAKOUT,0.0,,,0,-1,-1,-1
2025-11-04 12:00:00,3991.08,38.19221156805869,NEUTRAL,BEAR_FIRST,-1.0,2025-11-04 16:29:00,269.0,0,-1,-1,-1
2025-11-04 16:00:00,3975.56,37.474196456054486,NEUTRAL,BEAR_FIRST,-1.0,2025-11-04 16:34:00,34.0,0,-1,-1,-1
2025-11-04 20:00:00,3955.11,38.29603956633631,NEUTRAL,NO_BREAKOUT,0.0,,,0,-1,-1,-1
2025-11-05 00:00:00,3931.93,37.431322454455156,NEUTRAL,BULL_FIRST,1.0,2025-11-05 06:37:00,397.0,0,-1,-1,-1
2025-11-05 04:00:00,3937.03,36.18194227913693,NEUTRAL,BULL_FIRST,1.0,2025-11-05 06:46:00,166.0,0,-1,-1,-1
2025-11-05 08:00:00,3964.77,36.66823211634142,NEUTRAL,NO_BREAKOUT,0.0,,,0,-1,1,0
2025-11-05 12:00:00,3971.82,35.85121553660275,NEUTRAL,NO_BREAKOUT,0.0,,,0,-1,1,0
2025-11-05 16:00:00,3975.92,34.945414426845424,NEUTRAL,NO_BREAKOUT,0.0,,,0,-1,1,0
2025-11-05 20:00:00,3982.05,34.33645625349933,NEUTRAL,NO_BREAKOUT,0.0,,,0,0,1,0
2025-11-06 00:00:00,3982.28,32.68528080682082,NEUTRAL,NO_BREAKOUT,0.0,,,0,0,1,0
2025-11-06 04:00:00,3976.62,31.61990360633362,NEUTRAL,BULL_FIRST,1.0,2025-11-06 09:20:00,320.0,0,-1,1,0
2025-11-06 08:00:00,3987.82,30.541339063024076,NEUTRAL,BULL_FIRST,1.0,2025-11-06 13:51:00,351.0,0,0,1,0
2025-11-24 16:00:00,4077.71,36.860726484069694,NEUTRAL,BULL_FIRST,1.0,2025-11-24 20:42:00,282.0,0,0,1,0
2025-11-24 20:00:00,4093.25,36.507817449493324,NEUTRAL,BULL_FIRST,1.0,2025-11-24 22:33:00,153.0,0,0,1,0
2025-11-28 16:00:00,4182.53,29.671693005725373,BULL,BULL_FIRST,1.0,2025-11-28 19:37:00,217.0,1,1,-1,1
2025-11-28 20:00:00,4216.83,30.01085779103071,BULL,NO_BREAKOUT,0.0,,,1,1,1,1
2025-11-29 00:00:00,4219.29,28.99151080595707,BULL,NO_BREAKOUT,0.0,,,1,1,1,1
2025-12-04 16:00:00,4198.23,28.848980729057978,BULL,NO_BREAKOUT,0.0,,,1,0,-1,0
2025-12-04 20:00:00,4216.48,28.8097678198395,BULL,NO_BREAKOUT,0.0,,,1,1,1,1
2025-12-05 00:00:00,4208.59,28.02264154699382,BULL,NO_BREAKOUT,0.0,,,1,1,1,1
2025-12-05 04:00:00,4202.95,27.135310007922858,BULL,BULL_FIRST,1.0,2025-12-05 09:11:00,311.0,1,0,1,1
2025-12-05 08:00:00,4220.27,26.94278786449983,BULL,NO_BREAKOUT,0.0,,,1,1,1,1
2025-12-05 12:00:00,4223.31,26.070445874178382,BULL,BULL_FIRST,1.0,2025-12-05 17:30:00,330.0,1,1,1,1
2025-12-05 16:00:00,4234.5,25.55827116887997,BULL,BEAR_FIRST,-1.0,2025-12-05 18:14:00,134.0,1,1,1,1
2025-12-05 20:00:00,4217.56,28.05696608538854,BULL,NO_BREAKOUT,0.0,,,1,1,-1,1
2025-12-06 00:00:00,4196.86,27.995039936432256,BULL,NO_BREAKOUT,0.0,,,1,0,-1,0
2025-12-08 04:00:00,4201.08,27.16753708383001,BULL,NO_BREAKOUT,0.0,,,1,0,0,0
2025-12-08 08:00:00,4217.02,26.55557014927075,BULL,NO_BREAKOUT,0.0,,,1,1,0,1
2025-12-08 12:00:00,4207.96,25.784457995751428,BULL,BEAR_FIRST,-1.0,2025-12-08 17:06:00,306.0,1,0,0,0
2025-12-08 16:00:00,4201.56,25.19485385319774,BULL,BEAR_FIRST,-1.0,2025-12-08 17:15:00,75.0,1,0,1,1
2025-12-08 20:00:00,4194.85,25.928792863683633,BULL,NO_BREAKOUT,0.0,,,1,0,-1,0
2025-12-09 00:00:00,4188.88,24.89887908770618,BULL,NO_BREAKOUT,0.0,,,1,0,-1,0
2025-12-09 04:00:00,4196.19,23.723244867155714,BULL,BEAR_FIRST,-1.0,2025-12-09 08:10:00,250.0,1,0,-1,0
2025-12-09 08:00:00,4179.82,23.508727376644547,NEUTRAL,BULL_FIRST,1.0,2025-12-09 11:07:00,187.0,0,0,-1,0
2025-12-09 12:00:00,4203.06,24.887389706884186,BULL,NO_BREAKOUT,0.0,,,1,1,1,1
2025-12-09 16:00:00,4201.35,24.014004727821018,BULL,NO_BREAKOUT,0.0,,,1,0,1,1
2025-12-09 20:00:00,4203.05,24.572290104405226,BULL,NO_BREAKOUT,0.0,,,1,1,1,1
2025-12-10 00:00:00,4209.39,23.867840811233428,BULL,NO_BREAKOUT,0.0,,,1,1,1,1
2025-12-10 04:00:00,4213.81,22.954423610431036,BULL,NO_BREAKOUT,0.0,,,1,1,1,1
2025-12-10 08:00:00,4211.28,22.526250495400188,BULL,BEAR_FIRST,-1.0,2025-12-10 12:32:00,272.0,1,1,1,1
2025-12-10 12:00:00,4194.18,22.28508974572872,BULL,NO_BREAKOUT,0.0,,,1,0,-1,0
2025-12-10 16:00:00,4200.64,21.92901190674811,BULL,BULL_FIRST,1.0,2025-12-10 22:04:00,364.0,1,0,-1,0
2025-12-10 20:00:00,4199.74,21.656939627694666,BULL,BULL_FIRST,1.0,2025-12-10 22:04:00,124.0,1,0,-1,0
2025-12-11 00:00:00,4228.33,24.17001536857363,BULL,NO_BREAKOUT,0.0,,,1,1,1,1
2025-12-11 04:00:00,4238.26,24.13572855653263,BULL,BEAR_FIRST,-1.0,2025-12-11 05:09:00,69.0,1,1,1,1
2025-12-11 08:00:00,4207.48,24.8867479453517,BULL,NO_BREAKOUT,0.0,,,1,0,1,1
2025-12-11 12:00:00,4218.43,24.335551663540873,BULL,BULL_FIRST,1.0,2025-12-11 16:39:00,279.0,1,1,-1,1
2025-12-11 16:00:00,4220.95,24.078012259002207,BULL,BULL_FIRST,1.0,2025-12-11 17:33:00,93.0,1,1,-1,1
2025-12-19 16:00:00,4328.35,25.484700910587698,BULL,BULL_FIRST,1.0,2025-12-19 18:01:00,121.0,1,1,1,1
2026-01-09 00:00:00,4476.47,34.11728980877485,BULL,NO_BREAKOUT,0.0,,,1,1,1,1
2026-01-09 04:00:00,4468.92,33.6081976795767,BULL,NO_BREAKOUT,0.0,,,1,1,1,1
2026-01-09 08:00:00,4468.0,32.510469273892696,BULL,NO_BREAKOUT,0.0,,,1,1,1,1
2026-01-09 12:00:00,4471.15,31.15543575432893,BULL,BULL_FIRST,1.0,2026-01-09 17:22:00,322.0,1,1,-1,1
2026-01-09 16:00:00,4482.7,31.279333200448317,BULL,BULL_FIRST,1.0,2026-01-09 17:39:00,99.0,1,1,1,1
2026-01-09 20:00:00,4484.52,31.760095114701958,BULL,NO_BREAKOUT,0.0,,,1,1,1,1
2026-01-10 00:00:00,4510.22,31.496516892223294,BULL,NO_BREAKOUT,0.0,,,1,1,1,1
2026-01-15 16:00:00,4587.77,32.492099515078635,BULL,BULL_FIRST,1.0,2026-01-15 18:11:00,131.0,1,0,-1,0
2026-01-16 00:00:00,4614.76,32.216044990042334,BULL,NO_BREAKOUT,0.0,,,1,1,1,1
2026-01-16 04:00:00,4600.49,31.801327490753586,BULL,NO_BREAKOUT,0.0,,,1,1,1,1
2026-01-16 08:00:00,4611.53,31.28694695569972,BULL,NO_BREAKOUT,0.0,,,1,1,-1,1
2026-01-16 12:00:00,4600.66,30.368593601721187,BULL,BEAR_FIRST,-1.0,2026-01-16 17:29:00,329.0,1,1,-1,1
2026-01-16 16:00:00,4601.89,30.597265487312576,BULL,BEAR_FIRST,-1.0,2026-01-16 17:29:00,89.0,1,1,1,1
2026-01-20 00:00:00,4670.66,31.08367802490594,BULL,BULL_FIRST,1.0,2026-01-20 07:34:00,454.0,1,1,1,1
2026-01-20 04:00:00,4669.61,30.0455581659841,BULL,BULL_FIRST,1.0,2026-01-20 07:05:00,185.0,1,1,1,1
