source_feed,rule,signal_time_utc,entry_time_utc,clock_offset_min,broker_target_msc,entry_tick_msc,entry_lag_ms,entry_bid,entry_ask,entry_spread,entry_spread_bps,xau_atr14_m1,executable,reject_reason,exit_1m_bid,exit_1m_lag_ms,ret_1m_bps,ret_1m_atr,exit_3m_bid,exit_3m_lag_ms,ret_3m_bps,ret_3m_atr,exit_5m_bid,exit_5m_lag_ms,ret_5m_bps,ret_5m_atr,exit_10m_bid,exit_10m_lag_ms,ret_10m_bps,ret_10m_atr,exit_15m_bid,exit_15m_lag_ms,ret_15m_bps,ret_15m_atr,exit_30m_bid,exit_30m_lag_ms,ret_30m_bps,ret_30m_atr,exit_60m_bid,exit_60m_lag_ms,ret_60m_bps,ret_60m_atr,mfe_15m_bps,mae_15m_bps,mfe_15m_atr,mae_15m_atr,mfe_60m_bps,mae_60m_bps,mfe_60m_atr,mae_60m_atr
AMP,PRICE_BREAKOUT_ALL,2026-09-07T05:01:00+00:00,2026-09-07T05:02:00+00:00,180,1788768120000,1788768120908.0,908,4399.92,4400.42,0.5,1.1362551756423251,1.1296428571426986,True,,4398.39,456.0,-4.613196013107261,-1.797028137843846,4401.96,7.0,3.4996659409782787,1.3632627252609875,4403.64,6.0,7.317483331137152,2.8504584255459937,4398.7,155.0,-3.908717804210177,-1.5226051217203254,4402.86,6.0,5.544925257133636,2.1599747075560662,4410.38,9.0,22.634203098795194,8.81694593740247,4390.49,10.0,-22.566027788257234,-8.790388871326183,8.090136850572197,-6.2494034660327875,3.1514385077458025,-2.434397723680392,28.633630426187416,-24.02043441307809,11.153967752135937,-9.356939614291287
AMP,PRICE_BREAKOUT_ALL,2026-09-07T05:04:00+00:00,2026-09-07T05:05:00+00:00,180,1788768300000,1788768300007.0,7,4401.96,4402.46,0.5,1.1357286607941923,1.3089285714284284,True,,4402.64,158.0,0.4088623178865703,0.1375170532062401,4402.81,1061.0,0.795010062556761,0.26739427012309025,4400.97,1053.0,-3.3844714091661974,-1.1383356070940913,4402.35,1506.0,-0.2498603053739786,-0.08403819918120516,4404.64,16.0,4.95177696106334,1.6654843110508817,4408.17,10.0,12.970021306269759,4.362346521146479,4387.45,158.0,-34.09457439704215,-11.467394270124203,6.36008050044789,-9.608264470319941,2.1391541609826374,-3.2316507503417786,23.986589315974253,-39.29621166347947,8.067667121420014,-13.21691678035629
AMP,PRICE_BREAKOUT_ALL,2026-09-07T05:05:00+00:00,2026-09-07T05:06:00+00:00,180,1788768360000,1788768360158.0,158,4402.64,4403.13,0.4899999999997817,1.1128447263646126,1.3074999999998909,True,,4403.64,6.0,1.1582669600947924,0.3900573613768725,4401.12,156.0,-4.5649344897839,-1.5372848948377713,4400.68,10.0,-5.564223631825129,-1.873804971319329,4402.88,8.0,-0.5677779216148513,-0.1912045889101498,4403.96,159.0,1.8850226997611408,0.6347992351816417,4410.24,10.0,16.147604090725626,5.43785850860441,4389.14,159.0,-31.772852493566578,-10.699808795411816,4.837467892158781,-11.128447263652323,1.6290630975145597,-3.7476099426393534,22.46129457908426,-40.81187700567608,7.564053537285776,-13.743785850861762
AMP,PRICE_BREAKOUT_ALL,2026-09-07T05:06:00+00:00,2026-09-07T05:07:00+00:00,180,1788768420000,1788768420006.0,6,4403.64,4404.14,0.5,1.1352954265759034,1.3467857142855533,True,,4402.81,1061.0,-3.019885834691738,-0.9875364624768607,4400.97,1053.0,-7.197773004491393,-2.353752320339768,4398.7,155.0,-12.352014241146987,-4.03924688411648,4402.86,6.0,-2.9063562920358,-0.9504110315572162,4402.48,308.0,-3.7691808162337344,-1.2325643065507013,4408.39,158.0,9.65001112589518,3.1556616282157046,4387.77,162.0,-37.16957226609483,-12.15486608326841,2.543061755529776,-13.419191942128915,0.8316096526120577,-4.388225934766406,20.162846775988296,-43.09581439282237,6.593476531424895,-14.092813577302486
AMP,PRICE_BREAKOUT_ALL,2026-09-07T05:27:00+00:00,2026-09-07T05:28:00+00:00,180,1788769680000,1788769680153.0,153,4408.15,4408.65,0.5,1.1341340319598971,1.2828571428572104,True,,4409.05,156.0,0.9073072255691556,0.31180400890909493,4411.17,157.0,5.716035521078871,1.9643652561249585,4407.78,156.0,-1.9733932156099736,-0.6781737193762712,4406.73,157.0,-4.35507468272617,-1.4966592427616705,4403.86,308.0,-10.865004026175733,-3.7338530066812896,4396.45,10.0,-27.672870379821077,-9.510022271714279,4396.61,309.0,-27.30994748959424,-9.385300668150926,9.912331439331316,-16.444943463418507,3.4064587973278386,-5.651447661469636,9.912331439331316,-53.281616821475474,3.4064587973278386,-18.31069042316145
AMP,PRICE_BREAKOUT_ALL,2026-09-07T05:29:00+00:00,2026-09-07T05:30:00+00:00,180,1788769800000,1788769800157.0,157,4411.1,4411.6,0.5,1.133375646024118,1.3632142857142884,True,,4411.17,157.0,-0.9747030555814014,-0.3154309667280096,4407.78,156.0,-8.658989935625664,-2.8022006811636655,4408.17,10.0,-7.77495693172611,-2.5161121299451916,4405.3,9.0,-14.280533139904302,-4.621430442756216,4404.14,11.0,-16.909964638679927,-5.4723604925334195,4393.87,10.0,-40.1895004080163,-13.006025674613893,4394.3,158.0,-39.2147973524349,-12.690594707885882,3.2187868347086606,-23.12086317889366,1.0416557505895194,-7.482315954938953,3.2187868347086606,-59.932904161756525,1.0416557505895194,-19.395336651821136
AMP,PRICE_BREAKOUT_ALL,2026-09-07T06:24:00+00:00,2026-09-07T06:25:00+00:00,180,1788773100000,1788773100158.0,158,4397.25,4397.69,0.4399999999995998,1.0005252757688692,2.1171428571428157,True,,4396.22,10.0,-3.3426639895020913,-0.6943319838053723,4396.61,309.0,-2.4558347677983834,-0.5101214574898542,4394.3,158.0,-7.708592465588566,-1.6012145748985418,4397.73,159.0,0.09095684325171538,0.01889338731442313,4396.97,7.0,-1.637223178530877,-0.34008097165961637,4394.88,7.0,-6.389718238437659,-1.3272604588391916,4398.05,9.0,0.8186115892675067,0.1700404858302378,1.659962389346391,-9.48225090899805,0.34480431848875914,-1.9696356275300078,9.891556703633873,-14.894183082480286,2.054655870445556,-3.093792172739258
AMP,PRICE_BREAKOUT_ALL,2026-09-07T06:41:00+00:00,2026-09-07T06:42:00+00:00,180,1788774120000,1788774121205.0,1205,4398.79,4399.24,0.4499999999998181,1.022903956137465,1.628214285714291,True,,4398.14,151.0,-2.5004318927802403,-0.6755867514802505,4396.14,8.0,-7.0466716978374775,-1.9039262996267698,4396.71,157.0,-5.750993353396826,-1.5538495284051907,4396.82,158.0,-5.5009501641194225,-1.4862908532573331,4393.6,307.0,-12.820396250260085,-3.4639175257728274,4397.18,1058.0,-4.682626999207797,-1.2651897345906022,4393.38,5.0,-13.320482628816961,-3.599034876069101,1.022903956137465,-13.411407424918025,0.27637639833285516,-3.623601667032009,6.3647357270805465,-18.412271210480572,1.719675367405239,-4.974775169993069
AMP,PRICE_BREAKOUT_ALL,2026-09-07T07:07:00+00:00,2026-09-07T07:08:00+00:00,180,1788775680000,1788775680158.0,158,4401.25,4401.7,0.4499999999998181,1.0223322807093127,2.3028571428571274,True,,4400.12,6.0,-3.5895222300473164,-0.6861042183622559,4398.43,310.0,-7.4289479064896,-1.4199751861040226,4397.65,161.0,-9.200990526387946,-1.758684863523664,4398.7,10.0,-6.815548538064839,-1.302729528535989,4396.59,158.0,-11.609151009836365,-2.2189826302728255,4396.76,157.0,-11.222936592679192,-2.145161290322421,4412.71,11.0,25.013063134698456,4.781017369727174,0.7724288343143456,-13.926437512779403,0.1476426799008086,-2.6619106699752515,33.73696526342178,-21.628007360791347,6.4485111662533035,-4.133995037220666
AMP,PRICE_BREAKOUT_ALL,2026-09-07T07:51:00+00:00,2026-09-07T07:52:00+00:00,180,1788778320000,1788778321060.0,1060,4399.69,4400.09,0.4000000000005457,0.9090723144311722,1.730357142857039,True,,4401.55,9.0,3.318113947669335,0.8437564499484721,4401.03,11.0,2.136319938909431,0.5432404540761687,4402.48,11.0,5.431707078717522,1.3812177502577445,4411.14,154.0,25.113122686127287,6.385964912281191,4411.93,9.0,26.908540507126318,6.842518059856016,4420.27,455.0,45.86269826299074,11.662332301342458,4410.49,1359.0,23.635880175177405,6.010319917440811,37.40832573879179,-3.590835641998066,9.51248710010379,-0.9131062951496516,53.521632512062666,-3.590835641998066,13.609907120743957,-0.9131062951496516
AMP,PRICE_BREAKOUT_ALL,2026-09-07T07:55:00+00:00,2026-09-07T07:56:00+00:00,180,1788778560000,1788778560161.0,161,4405.95,4406.4,0.4499999999998181,1.0212418300649466,2.169999999999813,True,,4402.48,11.0,-8.896151053013964,-1.806451612903415,4404.78,10.0,-3.676470588235047,-0.7465437788018574,4407.25,9.0,1.929012345679838,0.3917050691246254,4411.89,310.0,12.459150326798955,2.5299539170512277,4413.41,313.0,15.908678286129764,3.2304147465441577,4416.9,10.0,23.828976034858393,4.8387096774197715,4410.51,26.0,9.327342047931605,1.8940092165902933,23.034676833697684,-10.371278140885323,4.6774193548393646,-2.105990783410186,39.12490922295001,-10.371278140885323,7.9447004608304965,-2.105990783410186
AMP,PRICE_BREAKOUT_ALL,2026-09-07T08:01:00+00:00,2026-09-07T08:02:00+00:00,180,1788778920000,1788778920154.0,154,4411.14,4411.59,0.4499999999998181,1.0200403935991742,2.6392857142854416,True,,4413.63,160.0,4.624183117651377,0.772936400541338,4412.22,12.0,1.4280565510396683,0.23870094722604707,4411.93,9.0,0.770697186275573,0.12882273342361378,4414.48,161.0,6.550926083338247,1.094993234100028,4419.7,10.0,18.38339464909403,3.0728010825441716,4421.19,7.0,21.760861730123274,3.637347767253214,4413.03,12.0,3.26412925951777,0.5456021650878614,18.791410806534522,-4.533512860442607,3.141001353180284,-0.7577807848444627,27.31441498416712,-4.601515553348668,4.565629228687956,-0.7691474966170331
AMP,PRICE_BREAKOUT_ALL,2026-09-07T08:02:00+00:00,2026-09-07T08:03:00+00:00,180,1788778980000,1788778980160.0,160,4413.63,4414.08,0.4499999999998181,1.0194649847755775,2.813571428571127,True,,4416.0,156.0,4.34971726837772,0.6824067022087814,4411.89,310.0,-4.9613962592422425,-0.7783701447067195,4412.71,11.0,-3.103704509206654,-0.4869256156385003,4414.37,161.0,0.6569885457444442,0.10307184564610118,4419.8,609.0,12.958532695375377,2.0330033003303414,4423.44,9.0,21.204871683339842,3.326732673267567,4411.52,157.0,-5.799623024502254,-0.9098756029448264,13.910033347833133,-10.171995070319936,2.1822797664385325,-1.5958365067276892,21.657967232130815,-10.239959402637757,3.397816704747904,-1.6064991114496106
AMP,PRICE_BREAKOUT_ALL,2026-09-07T08:03:00+00:00,2026-09-07T08:04:00+00:00,180,1788779040000,1788779040156.0,156,4416.0,4416.45,0.4499999999998181,1.0189179091800384,2.846071428571122,True,,4412.22,12.0,-9.577828346295245,-1.4862592546116267,4411.93,9.0,-10.234464332211452,-1.5881540971263697,4411.33,17.0,-11.593021544452878,-1.7989710126742677,4416.51,307.0,0.13585572122496617,0.02108169155491763,4421.65,9.0,11.774162506084792,1.8270799347472781,4421.56,9.0,11.570378924250432,1.795457397415381,4412.8,155.0,-8.26455637446283,-1.282469569582141,12.06851656873717,-15.532837459950125,1.872756933116,-2.4103400677627245,16.28004392668435,-15.600765320561578,2.5262893713142924,-2.4208809135400235
AMP,PRICE_BREAKOUT_ALL,2026-09-07T08:15:00+00:00,2026-09-07T08:16:00+00:00,180,1788779760000,1788779760155.0,155,4419.24,4419.63,0.3900000000003274,0.8824268094847926,2.754999999999979,True,,4419.7,10.0,0.15838429913750462,0.025408348457244826,4421.65,9.0,4.570518346557352,0.7332123411976561,4422.24,9.0,5.905471725007914,0.94736842105252,4416.9,10.0,-6.176987666389433,-0.9909255898368399,4420.54,158.0,2.0589958887957915,0.33030852994550325,4413.58,4.0,-13.68892871122737,-2.1960072595282134,4411.27,159.0,-18.9156105827856,-3.034482758620594,8.439620511218276,-7.7608306577706525,1.3539019963700878,-1.2450090744102784,9.073157707772411,-23.531381586242617,1.4555353901997274,-3.77495462794941
AMP,PRICE_BREAKOUT_ALL,2026-09-07T08:18:00+00:00,2026-09-07T08:19:00+00:00,180,1788779940000,1788779940009.0,9,4421.65,4422.06,0.410000000000764,0.9271696901461399,2.2185714285714573,True,,4421.62,9.0,-0.9950113747902771,-0.1983258209918561,4420.27,455.0,-4.047887183801132,-0.8068254990341006,4418.91,6.0,-7.123376887696108,-1.4198325820993905,4419.5,19.0,-5.789157089683089,-1.1538956857696439,4421.56,9.0,-1.1306947440785515,-0.22537025112684833,4414.65,157.0,-16.75689610724586,-3.339987121700237,4407.34,161.0,-33.28765326567313,-6.63490019317453,3.572995391288058,-13.251742400601941,0.7121699935608079,-2.641339343206925,3.572995391288058,-33.92084232235654,0.7121699935608079,-6.7611075338054505
AMP,PRICE_BREAKOUT_ALL,2026-09-07T08:32:00+00:00,2026-09-07T08:33:00+00:00,180,1788780780000,1788780780009.0,9,4423.44,4423.89,0.4500000000007276,1.017204315660488,2.158214285714621,True,,4421.56,9.0,-5.266857901077846,-1.0795962270393484,4419.34,3.0,-10.285065858328714,-2.1082243918581054,4418.85,152.0,-11.392688335378962,-2.3352639417504064,4415.29,10.0,-19.439904699258715,-3.9847757736219225,4414.79,8.0,-20.57013171665743,-4.216448783716211,4411.52,157.0,-27.96181641044395,-5.731590269732635,4405.31,8.0,-41.99923596653607,-8.60896905510371,-0.5877180490478251,-24.59373989859628,-0.12046996524913091,-5.041204699651758,-0.5877180490478251,-46.06805322917185,-0.12046996524913091,-9.442991891443231
AMP,PRICE_BREAKOUT_ALL,2026-09-07T09:40:00+00:00,2026-09-07T09:41:00+00:00,180,1788784860000,1788784860457.0,457,4409.79,4410.16,0.36999999999989086,0.8389718286862401,1.5267857142857792,True,,4408.65,156.0,-3.423912057612917,-0.9890058479533173,4409.01,758.0,-2.607615143213934,-0.7532163742687356,4409.33,306.0,-1.882017885972226,-0.5436257309940813,4409.8,157.0,-0.8162969143969212,-0.23578947368398603,4407.91,909.0,-5.101855714985397,-1.473684210526253,4403.95,156.0,-14.08112177335978,-4.067368421052483,4394.12,157.0,-36.3705625192736,-10.505730994151575,-0.09069965715521347,-7.323997315289159,-0.026198830409331783,-2.1155555555551797,-0.09069965715521347,-41.517768062835565,-0.026198830409331783,-11.992514619882197
AMP,PRICE_BREAKOUT_ALL,2026-09-07T09:48:00+00:00,2026-09-07T09:49:00+00:00,180,1788785340000,1788785340757.0,757,4409.94,4410.37,0.43000000000029104,0.9749748887288164,1.0085714285715508,True,,4409.71,157.0,-1.4964730850242827,-0.654390934843969,4409.79,5.0,-1.3150824080517673,-0.5750708215296032,4408.39,7.0,-4.489419255072847,-1.9631728045319072,4405.04,157.0,-12.085153853304659,-5.284702549574358,4404.72,156.0,-12.81071656119472,-5.601983002831822,4403.87,12.0,-14.737992504030275,-6.444759206798086,4394.19,4.0,-36.686264417725255,-16.04249291784537,-0.7709103771342212,-13.014781072789317,-0.3371104815865057,-5.691218130310709,-0.7709103771342212,-41.99194171917442,-0.3371104815865057,-18.362606232291924
AMP,PRICE_BREAKOUT_ALL,2026-09-07T11:20:00+00:00,2026-09-07T11:21:00+00:00,180,1788790860000,1788790860009.0,9,4394.44,4394.88,0.4400000000005093,1.0011649919918388,1.529285714285509,True,,4393.43,154.0,-3.299293723605236,-0.9481550677253703,4389.4,9.0,-12.469054900248638,-3.5833722559559513,4388.96,310.0,-13.470219892238406,-3.871088276506873,4387.15,308.0,-17.588648609291887,-5.054647361047228,4382.43,155.0,-28.32841852337224,-8.141055581504943,4391.16,312.0,-8.464394932285419,-2.432508173751077,4392.05,9.0,-6.439311198485345,-1.8505371321814246,-0.13652249890873056,-31.53669724770568,-0.03923400280269571,-9.06305464736205,-0.13652249890873056,-31.53669724770568,-0.03923400280269571,-9.06305464736205
AMP,PRICE_BREAKOUT_ALL,2026-09-07T11:46:00+00:00,2026-09-07T11:47:00+00:00,180,1788792420000,1788792420155.0,155,4390.75,4391.19,0.4399999999995998,1.0020062898658446,2.0185714285714442,True,,4391.06,9.0,-0.2960473129133553,-0.06440198159903683,4390.88,309.0,-0.7059589769504182,-0.15357395612147332,4391.5,19.0,0.7059589769524894,0.15357395612192387,4386.3,153.0,-11.135933539654214,-2.422505307855319,4388.56,460.0,-5.989264868974469,-1.3029016277419854,4390.95,8.0,-0.5465488853813698,-0.11889596602961493,4397.19,758.0,13.663722134546674,2.972399150743077,1.7079652668183343,-14.233043890152784,0.3715498938428846,-3.0962491153573715,14.34690824127442,-14.233043890152784,3.1210191082803207,-3.0962491153573715
AMP,PRICE_BREAKOUT_ALL,2026-09-07T11:47:00+00:00,2026-09-07T11:48:00+00:00,180,1788792480000,1788792480009.0,9,4391.06,4391.47,0.4099999999998545,0.9336281472943102,1.9732142857142208,True,,4391.29,1205.0,-0.40988552808123707,-0.09122171945716408,4391.16,312.0,-0.7059139650285672,-0.15710407239839802,4389.68,1052.0,-4.076083862578963,-0.9071493212669798,4386.13,8.0,-12.159937333057371,-2.7062443438915658,4387.65,156.0,-8.698681762600264,-1.935927601810332,4391.82,20.0,0.7969996379332076,0.177375565610589,4396.54,13.0,11.545109040935515,2.5694117647058197,1.0702566566533418,-14.86973610203566,0.23819004524854476,-3.309321266968767,13.84502228183257,-14.86973610203566,3.0812669683258562,-3.309321266968767
AMP,PRICE_BREAKOUT_ALL,2026-09-07T12:10:00+00:00,2026-09-07T12:11:00+00:00,180,1788793860000,1788793860164.0,164,4392.53,4392.98,0.4499999999998181,1.0243615950899347,1.6357142857142597,True,,4391.33,155.0,-3.755992515330451,-1.0087336244539422,4391.78,455.0,-2.7316309202405162,-0.7336244541483721,4390.86,156.0,-4.825881292425395,-1.2960698689955872,4392.05,9.0,-2.117013963185313,-0.5685589519646964,4394.2,9.0,2.7771581022455254,0.745851528384447,4396.69,5.0,8.445292261744958,2.2681222707424165,4402.9,160.0,22.581482273991856,6.06462882096084,3.778756106335026,-6.237223934549627,1.0148471615725356,-1.67510917030557,22.76359100200775,-6.237223934549627,6.113537117904027,-1.67510917030557
AMP,PRICE_BREAKOUT_ALL,2026-09-07T12:29:00+00:00,2026-09-07T12:30:00+00:00,180,1788795000000,1788795000308.0,308,4395.16,4395.54,0.38000000000010914,0.8645126651107922,1.3439285714284779,True,,4395.27,307.0,-0.614258998893258,-0.20090353441369344,4396.15,311.0,1.3877703308346019,0.4538931703425996,4394.46,909.0,-2.4570359955771695,-0.8036141376561272,4395.14,8.0,-0.9100133316944817,-0.297634865798315,4396.67,7.0,2.570787662039497,0.8408184958810858,4396.56,307.0,2.3205339958240323,0.7589689077867183,4403.71,9.0,18.587022299876857,6.079192133936167,4.3680639921376505,-6.779599321129062,1.4286473558332655,-2.2173797501991386,21.20331062850005,-6.779599321129062,6.93489237310683,-2.2173797501991386
AMP,PRICE_BREAKOUT_ALL,2026-09-07T12:31:00+00:00,2026-09-07T12:32:00+00:00,180,1788795120000,1788795120159.0,159,4396.29,4396.74,0.4499999999998181,1.0234855824993476,1.3632142857141585,True,,4396.15,311.0,-1.3419033192777958,-0.4328006287661938,4394.46,909.0,-5.185660284664878,-1.6725176840450309,4393.24,305.0,-7.960443419442587,-2.567461357086957,4397.03,156.0,0.6595795976108745,0.21273251244432118,4397.19,758.0,1.0234855824993476,0.3301021744824753,4397.4,10.0,1.5011121876659856,0.4841498559077194,4406.56,10.0,22.33472982255175,7.203563007598715,1.7058093041662687,-9.507043855218598,0.5501702908043479,-3.066282420749112,22.857844675828414,-9.507043855218598,7.372281896778396,-3.066282420749112
AMP,PRICE_BREAKOUT_ALL,2026-09-07T12:40:00+00:00,2026-09-07T12:41:00+00:00,180,1788795660000,1788795660005.0,5,4396.69,4397.14,0.4500000000007276,1.023392477839522,1.275000000000026,True,,4397.03,156.0,-0.25016260569502463,-0.08627450980437634,4395.22,154.0,-4.366474572108399,-1.5058823529412029,4396.87,152.0,-0.6140354867037132,-0.21176470588269103,4397.07,153.0,-0.15919438544285253,-0.05490196078479768,4394.34,9.0,-6.367775417658254,-2.196078431372647,4402.9,160.0,13.099423716323129,4.517647058822895,4402.31,157.0,11.757642467604107,4.054901960784289,1.6829120746662187,-6.777132408794063,0.5803921568625621,-2.3372549019611077,23.128669999135965,-6.845358573982675,7.976470588235189,-2.3607843137256133
AMP,PRICE_BREAKOUT_ALL,2026-09-07T12:41:00+00:00,2026-09-07T12:42:00+00:00,180,1788795720000,1788795720156.0,156,4397.03,4397.4,0.36999999999989086,0.8414062855321119,1.2196428571428442,True,,4397.1,154.0,-0.6822213125921508,-0.24597364568022598,4396.67,7.0,-1.6600718606439337,-0.5985358711563102,4397.19,758.0,-0.4775549188157466,-0.1721815519766056,4396.38,10.0,-2.319552462817863,-0.8363103953144089,4394.8,912.0,-5.912584709145074,-2.1317715959000143,4401.54,5.0,9.41465411379526,3.394436310395619,4402.87,305.0,12.439168599627632,4.484919472913873,1.0915541001511644,-7.436212307271404,0.3935578330897038,-2.6811127379205777,22.536044026017112,-7.436212307271404,8.125329428990463,-2.6811127379205777
AMP,PRICE_BREAKOUT_ALL,2026-09-07T13:00:00+00:00,2026-09-07T13:01:00+00:00,180,1788796860000,1788796860162.0,162,4398.67,4399.12,0.4499999999998181,1.0229318590986791,1.3417857142856389,True,,4397.4,10.0,-3.9098728836682213,-1.2818738355073154,4396.69,304.0,-5.523832039135762,-1.8110194303969118,4401.81,15.0,6.114859335504622,2.004791056694663,4402.9,160.0,8.592627616431798,2.8171413361724467,4402.85,911.0,8.478968520977997,2.779877561884991,4404.96,9.0,13.275382349197443,4.352408836838256,4406.02,5.0,15.684955172853993,5.142400851744108,11.97966866100592,-7.592427576424707,3.927601809955297,-2.489220122438364,19.36750986561048,-7.592427576424707,6.3497471386751565,-2.489220122438364
AMP,PRICE_BREAKOUT_ALL,2026-09-07T13:04:00+00:00,2026-09-07T13:05:00+00:00,180,1788797100000,1788797100010.0,10,4400.15,4400.6,0.4500000000007276,1.0225878289340715,1.7874999999996493,True,,4401.81,15.0,2.749625051129474,0.6769230769232301,4400.72,154.0,0.27269008771506353,0.06713286713281925,4402.35,11.0,3.976730445848293,0.9790209790211711,4403.93,7.0,7.567149934099729,1.8629370629373878,4401.97,156.0,3.1132118347495585,0.7664335664336558,4406.08,8.0,12.452847338998234,3.065734265734623,4406.12,153.0,12.543744034903256,3.0881118881122296,8.612461937008506,-3.317729400536373,2.120279720280116,-0.8167832167833974,16.20233604508294,-3.317729400536373,3.988811188811524,-0.8167832167833974
AMP,PRICE_BREAKOUT_ALL,2026-09-07T13:05:00+00:00,2026-09-07T13:06:00+00:00,180,1788797160000,1788797160015.0,15,4401.81,4402.26,0.4499999999998181,1.0222022324892626,1.8932142857139038,True,,4401.27,6.0,-2.2488449114767906,-0.5229202037351345,4400.34,308.0,-4.361396191956115,-1.0141482739108258,4402.9,160.0,1.453798730650661,0.3380494246366217,4402.85,911.0,1.3402207048201276,0.3116393133372459,4403.62,158.0,3.0893223026347205,0.7183550273533015,4405.43,10.0,7.2008468377607695,1.6744010564048282,4406.02,158.0,8.541067542580898,1.986040369742074,4.83842390045138,-6.996406391262504,1.1250707413698375,-1.6268628560651832,12.42543602603968,-6.996406391262504,2.889266176193408,-1.6268628560651832
AMP,PRICE_BREAKOUT_ALL,2026-09-07T13:10:00+00:00,2026-09-07T13:11:00+00:00,180,1788797460000,1788797460160.0,160,4402.9,4403.35,0.4500000000007276,1.021949197771532,2.0903571428568415,True,,4401.54,5.0,-4.110506773253092,-0.8658807449174528,4403.5,8.0,0.3406497325891337,0.07175807278302442,4402.85,911.0,-1.1354991086331996,-0.23919357594399485,4403.62,158.0,0.6131695186608538,0.12916453100953096,4404.53,156.0,2.6797778963729466,0.564496839227532,4402.31,157.0,-2.361838145956973,-0.4975226379634919,4407.17,1056.0,8.675213189956985,1.8274389202119814,3.2021074863452923,-5.609365596648584,0.6745258841619959,-1.1816162651634563,11.65022085457481,-5.609365596648584,2.4541260891850043,-1.1816162651634563
AMP,PRICE_BREAKOUT_ALL,2026-09-07T13:25:00+00:00,2026-09-07T13:26:00+00:00,180,1788798360000,1788798360156.0,156,4404.53,4404.96,0.43000000000029104,0.9761723148457444,1.5410714285716753,True,,4404.11,308.0,-1.92964294795041,-0.5515643105447595,4403.82,460.0,-2.5879917184272445,-0.7397450753187499,4404.96,9.0,0.0,0.0,4405.43,10.0,1.0669790418079952,0.30498261877184296,4402.31,157.0,-6.01594566125376,-1.7195828505209254,4403.13,157.0,-4.154407758526586,-1.187485515642868,4408.01,3.0,6.924012930878332,1.9791425260716435,5.334895209037911,-7.6731684283174175,1.5249130938586246,-2.1932792584006466,9.012567651012164,-8.944462605788928,2.5761297798375278,-2.5566628041708257
AMP,PRICE_BREAKOUT_ALL,2026-09-07T13:30:00+00:00,2026-09-07T13:31:00+00:00,180,1788798660000,1788798660009.0,9,4404.96,4405.41,0.4499999999998181,1.0214713272994298,1.3142857142857534,True,,4406.56,10.0,2.610426725323059,0.8750000000003892,4406.52,155.0,2.5196292740076003,0.8445652173917221,4405.43,10.0,0.04539872565876175,0.015217391304679537,4402.31,157.0,-7.036802476953234,-2.3586956521734277,4404.98,6.0,-0.9760726016427325,-0.32717391304369,4406.02,5.0,1.3846611325633305,0.4641304347830378,4406.3,459.0,2.0202432917715436,0.6771739130437072,4.312878937489463,-8.69385596346294,1.4456521739134156,-2.9141304347824666,7.99017571576865,-9.965020281879365,2.6782608695654697,-3.340217391303806
AMP,PRICE_BREAKOUT_ALL,2026-09-07T14:16:00+00:00,2026-09-07T14:17:00+00:00,180,1788801420000,1788801420155.0,155,4408.52,4408.97,0.4499999999998181,1.0206465455646514,1.185357142857356,True,,4407.72,454.0,-2.835129293236289,-1.0545344983426848,4407.81,153.0,-2.6309999841229454,-0.9786080144618887,4406.97,154.0,-4.536206869178062,-1.6872551973482957,4407.58,1057.0,-3.152663774079495,-1.1726423621573416,4406.36,312.0,-5.91974996427869,-2.201868032540017,4412.97,160.0,9.072413738356124,3.3745103946965913,4414.2,1055.0,11.862180962899643,4.412172341065425,-0.09072413738347872,-9.0497327040118,-0.03374510394693522,-3.366074118710433,23.678999857108572,-10.002336146537296,8.807472130157766,-3.720397710152869
AMP,PRICE_BREAKOUT_ALL,2026-09-07T14:43:00+00:00,2026-09-07T14:44:00+00:00,180,1788803040000,1788803040010.0,10,4411.14,4411.59,0.4499999999998181,1.0200403935991742,1.554285714285665,True,,4411.86,159.0,0.6120242361586798,0.17371323529381888,4412.97,160.0,3.128123873705646,0.887867647058922,4417.34,11.0,13.033849473772495,3.699448529411882,4417.89,5.0,14.280565510394624,4.053308823529657,4415.89,156.0,9.747052649952016,2.7665441176472636,4412.99,152.0,3.173459002309,0.9007352941174416,4410.4,161.0,-2.6974401519645053,-0.7656250000003519,17.72603528432993,-2.5614347661503203,5.0312499999999725,-0.7270220588236227,17.72603528432993,-6.3015828760146455,5.0312499999999725,-1.7886029411763635
AMP,PRICE_BREAKOUT_ALL,2026-09-07T14:44:00+00:00,2026-09-07T14:45:00+00:00,180,1788803100000,1788803100159.0,159,4411.86,4412.31,0.4500000000007276,1.0198739435822224,1.552142857142891,True,,4412.81,18.0,1.1331932706450814,0.32213529682465936,4415.77,6.0,7.841697432864047,2.229176254026666,4413.76,13.0,3.2862604848703243,0.9341923607913949,4416.92,163.0,10.448041955346909,2.9700874367231482,4415.96,9.0,8.27231087570827,2.351587666819779,4414.7,17.0,5.41666383368217,1.5398067188214966,4411.67,11.0,-1.4504873864264463,-0.4123331799357749,16.09134444315892,-3.6488823314784815,4.574321214909811,-1.037275655775778,16.09134444315892,-7.93235289451557,4.574321214909811,-2.2549470777726155
